ABASE ON-LINE|ZOETIS|ZOETIS ÉTICOS|BAYER|CÓDIGO
SIM|SIM|SIM|NÃO|5893
SIM|SIM|NÃO|NÃO|7820
SIM|SIM|SIM|NÃO|5890
SIM|SIM|NÃO|NÃO|9079
SIM|NÃO|NÃO|NÃO|8342
SIM|SIM|NÃO|NÃO|4198
SIM|SIM|NÃO|NÃO|1824
SIM|SIM|NÃO|NÃO|5443
SIM|SIM|SIM|NÃO|2810
SIM|NÃO|NÃO|NÃO|3603
SIM|SIM|NÃO|NÃO|4432
SIM|SIM|SIM|NÃO|3269
SIM|SIM|NÃO|NÃO|8901
SIM|NÃO|NÃO|NÃO|745
SIM|NÃO|NÃO|NÃO|1214
SIM|NÃO|NÃO|NÃO|780
SIM|SIM|SIM|NÃO|6053
SIM|SIM|SIM|NÃO|5138
SIM|NÃO|NÃO|NÃO|3287
SIM|SIM|SIM|NÃO|8115
SIM|NÃO|NÃO|NÃO|2973
SIM|SIM|NÃO|NÃO|9194
SIM|SIM|NÃO|NÃO|1789
SIM|NÃO|NÃO|NÃO|10008
SIM|NÃO|NÃO|NÃO|3289
SIM|NÃO|NÃO|NÃO|5457
SIM|SIM|SIM|NÃO|5132
SIM|NÃO|NÃO|NÃO|8613
SIM|NÃO|NÃO|NÃO|4763
SIM|SIM|NÃO|NÃO|537
SIM|SIM|SIM|NÃO|6709
SIM|SIM|SIM|NÃO|2849
SIM|NÃO|NÃO|NÃO|3740
SIM|SIM|SIM|NÃO|7331
SIM|NÃO|NÃO|NÃO|3445
SIM|SIM|SIM|NÃO|4929
SIM|SIM|NÃO|NÃO|4062
SIM|SIM|NÃO|NÃO|6585
SIM|SIM|NÃO|NÃO|8094
SIM|SIM|NÃO|NÃO|3324
SIM|SIM|NÃO|NÃO|5129
SIM|SIM|SIM|NÃO|2942
SIM|SIM|SIM|NÃO|366
SIM|SIM|NÃO|NÃO|8103
NÃO|NÃO|NÃO|NÃO|5884
SIM|NÃO|NÃO|NÃO|898
SIM|SIM|NÃO|NÃO|4287
SIM|SIM|NÃO|NÃO|814
SIM|SIM|NÃO|NÃO|7050
SIM|NÃO|NÃO|NÃO|9053
SIM|SIM|SIM|NÃO|6236
SIM|SIM|NÃO|NÃO|3576
NÃO|NÃO|NÃO|NÃO|2928
SIM|NÃO|NÃO|NÃO|1203
SIM|NÃO|NÃO|NÃO|153
SIM|SIM|SIM|NÃO|3096
SIM|SIM|NÃO|NÃO|1587
SIM|NÃO|NÃO|NÃO|9210
SIM|NÃO|NÃO|NÃO|5429
SIM|NÃO|NÃO|NÃO|3715
SIM|NÃO|NÃO|NÃO|4755
SIM|SIM|SIM|NÃO|5929
SIM|NÃO|NÃO|NÃO|5529
SIM|SIM|NÃO|NÃO|5625
SIM|SIM|NÃO|NÃO|8812
SIM|NÃO|NÃO|NÃO|697
SIM|SIM|NÃO|NÃO|8240
NÃO|NÃO|NÃO|NÃO|7772
SIM|SIM|SIM|NÃO|9140
SIM|NÃO|NÃO|NÃO|1250
SIM|SIM|SIM|NÃO|9376
SIM|SIM|NÃO|NÃO|5466
SIM|SIM|NÃO|NÃO|2075
SIM|NÃO|NÃO|NÃO|290
NÃO|NÃO|NÃO|NÃO|6519
NÃO|NÃO|NÃO|NÃO|1193
SIM|NÃO|NÃO|NÃO|9355
SIM|SIM|NÃO|NÃO|7065
SIM|SIM|SIM|NÃO|7122
SIM|NÃO|NÃO|NÃO|5506
SIM|NÃO|NÃO|NÃO|2986
SIM|NÃO|NÃO|NÃO|760
SIM|SIM|SIM|NÃO|7052
SIM|NÃO|NÃO|NÃO|4308
SIM|SIM|NÃO|NÃO|5542
SIM|NÃO|NÃO|NÃO|4336
SIM|SIM|SIM|NÃO|9411
SIM|SIM|SIM|NÃO|8180
SIM|SIM|NÃO|NÃO|8756
SIM|SIM|NÃO|NÃO|3791
SIM|NÃO|NÃO|NÃO|1439
SIM|SIM|SIM|NÃO|4246
SIM|SIM|NÃO|NÃO|2987
SIM|SIM|SIM|NÃO|5482
SIM|SIM|SIM|NÃO|4444
SIM|SIM|NÃO|NÃO|5730
SIM|SIM|SIM|NÃO|3471
SIM|NÃO|NÃO|NÃO|3309
SIM|SIM|NÃO|NÃO|3837
SIM|NÃO|NÃO|NÃO|2979
SIM|NÃO|NÃO|NÃO|3760
SIM|SIM|NÃO|NÃO|9388
SIM|NÃO|NÃO|NÃO|3203
SIM|NÃO|NÃO|NÃO|3426
NÃO|NÃO|NÃO|NÃO|7471
SIM|SIM|NÃO|NÃO|9366
SIM|SIM|NÃO|NÃO|4165
SIM|SIM|NÃO|NÃO|5782
SIM|SIM|SIM|NÃO|5175
SIM|SIM|SIM|NÃO|7193
SIM|SIM|NÃO|NÃO|2649
SIM|SIM|NÃO|NÃO|8677
SIM|SIM|NÃO|NÃO|3808
SIM|SIM|NÃO|NÃO|4539
SIM|SIM|SIM|NÃO|7452
SIM|SIM|SIM|NÃO|2451
SIM|SIM|NÃO|NÃO|6792
SIM|SIM|NÃO|NÃO|5284
SIM|SIM|NÃO|NÃO|3807
SIM|SIM|NÃO|NÃO|7486
SIM|SIM|NÃO|NÃO|7112
SIM|SIM|NÃO|NÃO|2676
SIM|SIM|NÃO|NÃO|3179
SIM|SIM|NÃO|NÃO|7290
SIM|SIM|NÃO|NÃO|636
SIM|SIM|SIM|NÃO|5194
SIM|SIM|SIM|NÃO|3654
SIM|SIM|SIM|NÃO|3948
SIM|SIM|NÃO|NÃO|2038
SIM|SIM|NÃO|NÃO|2108
SIM|SIM|SIM|NÃO|7464
SIM|SIM|SIM|NÃO|9203
SIM|SIM|NÃO|NÃO|7704
SIM|SIM|NÃO|NÃO|2921
SIM|SIM|SIM|NÃO|1875
SIM|SIM|SIM|NÃO|7589
SIM|SIM|NÃO|NÃO|2519
SIM|SIM|NÃO|NÃO|3046
SIM|SIM|NÃO|NÃO|8135
SIM|SIM|NÃO|NÃO|8340
SIM|SIM|NÃO|NÃO|4331
SIM|SIM|NÃO|NÃO|1822
SIM|SIM|NÃO|NÃO|2020
SIM|SIM|NÃO|NÃO|3806
SIM|SIM|SIM|NÃO|7385
SIM|SIM|NÃO|NÃO|4072
SIM|SIM|NÃO|NÃO|2679
SIM|SIM|NÃO|NÃO|5892
SIM|SIM|NÃO|NÃO|1726
SIM|SIM|NÃO|NÃO|5406
SIM|SIM|NÃO|NÃO|5196
SIM|SIM|NÃO|NÃO|6220
SIM|SIM|NÃO|NÃO|2525
SIM|SIM|NÃO|NÃO|7182
SIM|SIM|NÃO|NÃO|350
SIM|SIM|SIM|NÃO|1556
SIM|SIM|SIM|NÃO|4375
SIM|SIM|NÃO|NÃO|9249
SIM|SIM|NÃO|NÃO|2972
SIM|SIM|NÃO|NÃO|9078
SIM|SIM|NÃO|NÃO|7337
SIM|SIM|SIM|NÃO|8741
SIM|SIM|NÃO|NÃO|5991
SIM|SIM|NÃO|NÃO|2496
SIM|SIM|SIM|NÃO|1370
SIM|SIM|SIM|NÃO|6420
SIM|SIM|SIM|NÃO|5798
SIM|SIM|SIM|NÃO|3111
SIM|SIM|NÃO|NÃO|1287
SIM|SIM|NÃO|NÃO|7921
SIM|SIM|NÃO|NÃO|7421
SIM|SIM|NÃO|NÃO|7304
SIM|SIM|NÃO|NÃO|5460
SIM|SIM|NÃO|NÃO|1732
SIM|SIM|SIM|NÃO|3119
SIM|SIM|SIM|NÃO|3967
SIM|SIM|NÃO|NÃO|2413
SIM|SIM|NÃO|NÃO|5817
SIM|SIM|SIM|NÃO|8410
SIM|SIM|NÃO|NÃO|880
SIM|SIM|NÃO|NÃO|1401
NÃO|NÃO|NÃO|NÃO|2785
SIM|SIM|SIM|NÃO|5750
SIM|SIM|SIM|NÃO|7422
SIM|SIM|NÃO|NÃO|2445
SIM|SIM|SIM|NÃO|5032
SIM|SIM|SIM|NÃO|4991
SIM|SIM|NÃO|NÃO|6021
SIM|SIM|SIM|NÃO|5374
SIM|SIM|SIM|NÃO|5269
SIM|SIM|NÃO|NÃO|3694
SIM|SIM|NÃO|NÃO|3882
SIM|SIM|NÃO|NÃO|8470
SIM|SIM|NÃO|NÃO|9106
SIM|SIM|NÃO|NÃO|9319
SIM|SIM|NÃO|NÃO|2699
SIM|SIM|SIM|NÃO|1934
SIM|SIM|SIM|NÃO|1932
SIM|SIM|SIM|NÃO|9093
SIM|SIM|NÃO|NÃO|2860
SIM|SIM|NÃO|NÃO|2499
SIM|SIM|NÃO|NÃO|3121
SIM|SIM|NÃO|NÃO|1328
SIM|SIM|SIM|NÃO|6502
SIM|SIM|SIM|NÃO|7218
SIM|SIM|NÃO|NÃO|9368
SIM|SIM|NÃO|NÃO|6321
SIM|SIM|SIM|NÃO|498
SIM|SIM|NÃO|NÃO|6572
SIM|SIM|SIM|NÃO|5321
SIM|SIM|SIM|NÃO|8338
SIM|SIM|SIM|NÃO|4979
SIM|SIM|NÃO|NÃO|7345
SIM|SIM|SIM|NÃO|3574
SIM|SIM|SIM|NÃO|7659
SIM|SIM|NÃO|NÃO|7803
SIM|SIM|NÃO|NÃO|2585
SIM|SIM|NÃO|NÃO|7524
SIM|SIM|NÃO|NÃO|2455
SIM|SIM|NÃO|NÃO|1092
SIM|SIM|SIM|NÃO|2945
SIM|SIM|NÃO|NÃO|8059
SIM|SIM|NÃO|NÃO|1820
SIM|SIM|NÃO|NÃO|3049
SIM|SIM|NÃO|NÃO|6981
SIM|SIM|NÃO|NÃO|8686
SIM|SIM|NÃO|NÃO|2637
SIM|SIM|SIM|NÃO|2835
SIM|SIM|NÃO|NÃO|9334
SIM|SIM|NÃO|NÃO|2587
SIM|SIM|NÃO|NÃO|1195
SIM|SIM|NÃO|NÃO|1513
SIM|SIM|NÃO|NÃO|2125
SIM|SIM|NÃO|NÃO|8026
SIM|SIM|NÃO|NÃO|3457
SIM|SIM|SIM|NÃO|3577
SIM|SIM|SIM|NÃO|5833
SIM|SIM|SIM|NÃO|3708
SIM|SIM|SIM|NÃO|7560
SIM|SIM|NÃO|NÃO|7092
SIM|SIM|NÃO|NÃO|2819
SIM|SIM|NÃO|NÃO|5581
SIM|SIM|NÃO|NÃO|3370
SIM|SIM|NÃO|NÃO|2392
SIM|SIM|NÃO|NÃO|2588
SIM|SIM|NÃO|NÃO|2114
SIM|SIM|SIM|NÃO|7131
SIM|SIM|NÃO|NÃO|444
SIM|SIM|NÃO|NÃO|1188
SIM|SIM|SIM|NÃO|3239
SIM|SIM|NÃO|NÃO|9150
SIM|SIM|NÃO|NÃO|9156
SIM|SIM|NÃO|NÃO|3946
SIM|SIM|NÃO|NÃO|9205
SIM|SIM|SIM|NÃO|2452
SIM|SIM|NÃO|NÃO|2781
SIM|SIM|NÃO|NÃO|2963
SIM|SIM|NÃO|NÃO|7428
SIM|SIM|SIM|NÃO|2046
SIM|SIM|NÃO|NÃO|2651
SIM|SIM|NÃO|NÃO|2501
SIM|SIM|SIM|NÃO|8798
SIM|SIM|NÃO|NÃO|5894
SIM|SIM|NÃO|NÃO|2783
SIM|SIM|SIM|NÃO|8842
SIM|SIM|SIM|NÃO|6852
SIM|SIM|NÃO|NÃO|3175
SIM|SIM|NÃO|NÃO|7886
SIM|SIM|NÃO|NÃO|7408
SIM|SIM|SIM|NÃO|7953
SIM|SIM|SIM|NÃO|3869
SIM|SIM|SIM|NÃO|4920
SIM|SIM|NÃO|NÃO|2841
SIM|SIM|SIM|NÃO|7044
SIM|SIM|SIM|NÃO|8725
SIM|SIM|SIM|NÃO|6648
SIM|SIM|SIM|NÃO|3838
SIM|SIM|SIM|NÃO|3114
SIM|SIM|SIM|NÃO|2857
SIM|SIM|SIM|NÃO|373
SIM|SIM|NÃO|NÃO|2158
SIM|SIM|NÃO|NÃO|2444
SIM|SIM|SIM|NÃO|7219
SIM|SIM|NÃO|NÃO|9143
SIM|SIM|SIM|NÃO|7362
SIM|SIM|NÃO|NÃO|6403
SIM|SIM|NÃO|NÃO|7275
SIM|SIM|NÃO|NÃO|472
SIM|SIM|NÃO|NÃO|4106
SIM|SIM|NÃO|NÃO|7245
SIM|SIM|SIM|NÃO|7531
SIM|SIM|NÃO|NÃO|1819
SIM|SIM|SIM|NÃO|5121
SIM|SIM|NÃO|NÃO|5332
SIM|SIM|NÃO|NÃO|3143
SIM|SIM|NÃO|NÃO|5418
SIM|SIM|NÃO|NÃO|6801
SIM|SIM|SIM|NÃO|380
SIM|SIM|SIM|NÃO|3211
SIM|SIM|SIM|NÃO|3280
SIM|SIM|NÃO|NÃO|5880
SIM|SIM|NÃO|NÃO|7681
SIM|SIM|NÃO|NÃO|5568
SIM|SIM|NÃO|NÃO|3137
SIM|SIM|NÃO|NÃO|8411
SIM|SIM|SIM|NÃO|7631
SIM|SIM|SIM|NÃO|7609
SIM|SIM|SIM|NÃO|3451
SIM|SIM|NÃO|NÃO|2417
SIM|SIM|NÃO|NÃO|4258
SIM|SIM|NÃO|NÃO|7776
SIM|SIM|SIM|NÃO|2962
SIM|SIM|SIM|NÃO|3735
SIM|SIM|NÃO|NÃO|1879
SIM|SIM|SIM|NÃO|3163
SIM|SIM|NÃO|NÃO|3373
SIM|SIM|SIM|NÃO|941
SIM|SIM|NÃO|NÃO|7409
SIM|SIM|SIM|NÃO|8814
SIM|SIM|SIM|NÃO|4786
SIM|SIM|SIM|NÃO|3234
SIM|SIM|NÃO|NÃO|7129
SIM|SIM|SIM|NÃO|4773
SIM|SIM|NÃO|NÃO|1842
SIM|SIM|SIM|NÃO|4158
SIM|SIM|NÃO|NÃO|2518
SIM|SIM|NÃO|NÃO|7221
SIM|SIM|SIM|NÃO|4841
SIM|SIM|NÃO|NÃO|208
SIM|SIM|NÃO|NÃO|3704
SIM|SIM|NÃO|NÃO|7687
NÃO|NÃO|NÃO|NÃO|4594
NÃO|NÃO|NÃO|NÃO|3167
SIM|SIM|NÃO|NÃO|8853
SIM|SIM|NÃO|NÃO|2073
SIM|SIM|NÃO|NÃO|1589
SIM|NÃO|NÃO|SIM|7866
SIM|NÃO|NÃO|SIM|8581
SIM|NÃO|NÃO|SIM|5007
SIM|NÃO|NÃO|SIM|8879
SIM|NÃO|NÃO|SIM|17
SIM|NÃO|NÃO|SIM|8256
SIM|NÃO|NÃO|SIM|8722
SIM|NÃO|NÃO|SIM|7483
SIM|NÃO|NÃO|SIM|5866
SIM|NÃO|NÃO|SIM|7828
SIM|NÃO|NÃO|SIM|5052
NÃO|NÃO|NÃO|NÃO|6653
NÃO|NÃO|NÃO|NÃO|5912
SIM|SIM|sim|SIM|120
SIM|NÃO|NÃO|SIM|5036
SIM|SIM|não|SIM|8910
SIM|NÃO|NÃO|SIM|7730
SIM|NÃO|NÃO|SIM|2545
SIM|NÃO|NÃO|SIM|8141
SIM|NÃO|NÃO|SIM|7653
SIM|NÃO|NÃO|SIM|7488
SIM|SIM|sim|SIM|2982
NÃO|NÃO|NÃO|NÃO|172
SIM|NÃO|NÃO|SIM|2593
SIM|NÃO|NÃO|SIM|9148
SIM|NÃO|NÃO|SIM|8040
SIM|NÃO|NÃO|SIM|7740
SIM|NÃO|NÃO|SIM|6496
NÃO|NÃO|NÃO|NÃO|2800
SIM|SIM|não|SIM|2432
SIM|NÃO|NÃO|SIM|1318
SIM|NÃO|NÃO|SIM|6178
SIM|SIM|sim|SIM|3062
SIM|NÃO|NÃO|SIM|6254
SIM|NÃO|NÃO|SIM|8054
SIM|NÃO|NÃO|SIM|6494
SIM|NÃO|NÃO|SIM|8897
NÃO|NÃO|NÃO|NÃO|388
SIM|NÃO|NÃO|SIM|4968
SIM|SIM|não|SIM|2570
SIM|NÃO|NÃO|SIM|7469
SIM|NÃO|NÃO|SIM|3805
NÃO|NÃO|NÃO|NÃO|4550
SIM|SIM|não|SIM|7626
SIM|NÃO|NÃO|SIM|8508
SIM|SIM|não|SIM|4380
SIM|SIM|sim|SIM|3066
SIM|NÃO|NÃO|SIM|3691
SIM|NÃO|NÃO|SIM|8068
SIM|NÃO|NÃO|SIM|2027
SIM|NÃO|NÃO|SIM|479
SIM|NÃO|NÃO|SIM|6750
NÃO|NÃO|NÃO|NÃO|4466
NÃO|NÃO|NÃO|NÃO|503
NÃO|NÃO|NÃO|NÃO|5692
SIM|NÃO|NÃO|SIM|9128
SIM|SIM|não|SIM|8097
SIM|NÃO|NÃO|SIM|6307
SIM|SIM|não|SIM|550
NÃO|NÃO|NÃO|NÃO|494
SIM|NÃO|NÃO|SIM|585
SIM|NÃO|NÃO|SIM|8267
SIM|NÃO|NÃO|SIM|9400
SIM|SIM|sim|SIM|4628
SIM|NÃO|NÃO|SIM|8070
SIM|NÃO|NÃO|SIM|4352
SIM|NÃO|NÃO|SIM|8050
NÃO|NÃO|NÃO|NÃO|2300
SIM|SIM|não|SIM|622
SIM|SIM|sim|SIM|2255
SIM|NÃO|NÃO|SIM|4847
SIM|NÃO|NÃO|SIM|8028
SIM|NÃO|NÃO|SIM|8423
SIM|NÃO|NÃO|SIM|7995
SIM|NÃO|NÃO|SIM|9801
SIM|NÃO|NÃO|SIM|8069
SIM|NÃO|NÃO|SIM|6036
NÃO|NÃO|NÃO|NÃO|850
NÃO|NÃO|NÃO|NÃO|3917
SIM|SIM|sim|SIM|2298
SIM|NÃO|NÃO|SIM|7600
NÃO|NÃO|NÃO|NÃO|4894
SIM|NÃO|NÃO|SIM|6106
SIM|NÃO|NÃO|SIM|4599
SIM|NÃO|NÃO|SIM|844
SIM|SIM|sim|SIM|2700
SIM|NÃO|NÃO|SIM|7476
SIM|NÃO|NÃO|SIM|7485
NÃO|NÃO|NÃO|NÃO|681
SIM|NÃO|NÃO|SIM|6144
NÃO|NÃO|NÃO|NÃO|3132
SIM|NÃO|NÃO|SIM|4733
SIM|NÃO|NÃO|SIM|2638
SIM|NÃO|NÃO|SIM|5922
SIM|NÃO|NÃO|SIM|741
SIM|NÃO|NÃO|SIM|4484
SIM|NÃO|NÃO|SIM|5915
SIM|NÃO|NÃO|SIM|4488
SIM|SIM|não|SIM|6900
SIM|NÃO|NÃO|SIM|8037
SIM|NÃO|NÃO|SIM|774
SIM|NÃO|NÃO|SIM|5116
SIM|NÃO|NÃO|SIM|139
SIM|NÃO|NÃO|SIM|8042
SIM|NÃO|NÃO|SIM|9922
SIM|NÃO|NÃO|SIM|8345
SIM|NÃO|NÃO|SIM|8889
SIM|NÃO|NÃO|SIM|6501
SIM|NÃO|NÃO|SIM|6555
SIM|NÃO|NÃO|SIM|957
SIM|NÃO|NÃO|SIM|6808
SIM|NÃO|NÃO|SIM|6399
SIM|NÃO|NÃO|SIM|9449
SIM|NÃO|NÃO|SIM|8038
SIM|NÃO|NÃO|SIM|6295
SIM|NÃO|NÃO|SIM|8044
SIM|NÃO|NÃO|SIM|8499
SIM|NÃO|NÃO|SIM|9070
SIM|NÃO|NÃO|SIM|8475
SIM|NÃO|NÃO|SIM|6136
SIM|NÃO|NÃO|SIM|8051
SIM|NÃO|NÃO|SIM|7643
SIM|NÃO|NÃO|SIM|8344
SIM|NÃO|NÃO|SIM|3470
SIM|NÃO|NÃO|SIM|8542
SIM|SIM|não|SIM|6179
SIM|SIM|não|SIM|1017
SIM|NÃO|NÃO|SIM|1035
NÃO|NÃO|NÃO|NÃO|1037
NÃO|NÃO|NÃO|NÃO|1043
NÃO|NÃO|NÃO|NÃO|5141
SIM|NÃO|NÃO|SIM|9907
SIM|NÃO|NÃO|SIM|8603
SIM|NÃO|NÃO|SIM|2001
SIM|NÃO|NÃO|SIM|9814
SIM|NÃO|NÃO|SIM|5028
NÃO|NÃO|NÃO|NÃO|1100
SIM|NÃO|NÃO|SIM|8339
SIM|NÃO|NÃO|SIM|3960
SIM|NÃO|NÃO|SIM|5296
NÃO|NÃO|NÃO|NÃO|3031
SIM|NÃO|NÃO|SIM|3843
SIM|NÃO|NÃO|SIM|8245
SIM|NÃO|NÃO|SIM|8084
SIM|NÃO|NÃO|SIM|2326
SIM|NÃO|NÃO|SIM|1965
SIM|NÃO|NÃO|SIM|7676
NÃO|NÃO|NÃO|NÃO|4551
SIM|NÃO|NÃO|SIM|8514
SIM|NÃO|NÃO|SIM|8083
SIM|NÃO|NÃO|SIM|6914
SIM|NÃO|NÃO|SIM|943
SIM|NÃO|NÃO|SIM|1963
NÃO|NÃO|NÃO|NÃO|3868
SIM|NÃO|NÃO|SIM|8919
SIM|SIM|sim|SIM|6180
SIM|SIM|sim|SIM|8929
SIM|NÃO|NÃO|SIM|9782
NÃO|NÃO|NÃO|NÃO|4941
SIM|NÃO|NÃO|SIM|8082
SIM|NÃO|NÃO|SIM|8300
SIM|NÃO|NÃO|SIM|6042
NÃO|NÃO|NÃO|NÃO|942
SIM|NÃO|NÃO|SIM|2934
SIM|NÃO|NÃO|SIM|984
SIM|NÃO|NÃO|SIM|987
SIM|SIM|não|SIM|2362
SIM|NÃO|NÃO|SIM|3308
NÃO|NÃO|NÃO|NÃO|1096
SIM|NÃO|NÃO|SIM|9307
NÃO|NÃO|NÃO|NÃO|1123
SIM|NÃO|NÃO|SIM|8366
SIM|NÃO|NÃO|SIM|6217
SIM|NÃO|NÃO|SIM|8743
SIM|NÃO|NÃO|SIM|7229
SIM|NÃO|NÃO|SIM|338
SIM|NÃO|NÃO|SIM|3177
SIM|NÃO|NÃO|SIM|4379
SIM|NÃO|NÃO|SIM|6876
SIM|SIM|NÃO|SIM|2258
SIM|SIM|NÃO|SIM|2548
SIM|NÃO|NÃO|SIM|8422
NÃO|NÃO|NÃO|NÃO|4044
SIM|NÃO|NÃO|SIM|6666
SIM|SIM|NÃO|SIM|4463
NÃO|NÃO|NÃO|NÃO|2782
SIM|NÃO|NÃO|SIM|9949
SIM|SIM|SIM|SIM|5896
SIM|SIM|NÃO|SIM|7130
SIM|NÃO|NÃO|SIM|9950
SIM|NÃO|NÃO|SIM|9727
SIM|NÃO|NÃO|SIM|8854
SIM|NÃO|NÃO|SIM|8866
SIM|NÃO|NÃO|SIM|8172
SIM|NÃO|NÃO|SIM|2612
SIM|NÃO|NÃO|SIM|8921
SIM|SIM|NÃO|SIM|4226
NÃO|NÃO|NÃO|NÃO|3977
NÃO|NÃO|NÃO|NÃO|4591
SIM|SIM|NÃO|SIM|2061
SIM|SIM|NÃO|SIM|1469
NÃO|NÃO|NÃO|NÃO|3700
SIM|SIM|NÃO|SIM|4732
SIM|NÃO|NÃO|SIM|1606
SIM|NÃO|NÃO|SIM|9909
SIM|NÃO|NÃO|SIM|9139
SIM|NÃO|NÃO|SIM|8922
SIM|NÃO|NÃO|SIM|4859
SIM|NÃO|NÃO|SIM|3247
SIM|SIM|NÃO|SIM|8555
NÃO|NÃO|NÃO|NÃO|1647
NÃO|NÃO|NÃO|NÃO|2762
SIM|SIM|SIM|SIM|1667
NÃO|NÃO|NÃO|NÃO|4479
SIM|NÃO|NÃO|SIM|612
SIM|NÃO|NÃO|SIM|6309
SIM|SIM|NÃO|SIM|7077
NÃO|NÃO|NÃO|NÃO|2033
SIM|NÃO|NÃO|SIM|7098
SIM|NÃO|NÃO|SIM|5118
SIM|NÃO|NÃO|SIM|8536
NÃO|NÃO|NÃO|NÃO|6863
SIM|NÃO|NÃO|SIM|7680
SIM|NÃO|NÃO|SIM|8515
SIM|NÃO|NÃO|SIM|9923
SIM|NÃO|NÃO|SIM|1347
SIM|NÃO|NÃO|SIM|6360
SIM|NÃO|NÃO|SIM|7819
SIM|NÃO|NÃO|SIM|8693
NÃO|NÃO|NÃO|NÃO|1962
SIM|NÃO|NÃO|SIM|5000
SIM|NÃO|NÃO|SIM|8847
SIM|NÃO|NÃO|SIM|8294
SIM|NÃO|NÃO|SIM|6875
NÃO|NÃO|NÃO|NÃO|3590
SIM|NÃO|NÃO|SIM|4089
SIM|NÃO|NÃO|SIM|925
SIM|NÃO|NÃO|SIM|5286
SIM|NÃO|NÃO|SIM|8080
SIM|NÃO|NÃO|SIM|8074
SIM|NÃO|NÃO|SIM|8072
SIM|NÃO|NÃO|SIM|6945
SIM|NÃO|NÃO|SIM|8299
SIM|SIM|NÃO|SIM|3174
NÃO|NÃO|NÃO|NÃO|2516
SIM|NÃO|NÃO|SIM|6927
SIM|NÃO|NÃO|SIM|3461
SIM|NÃO|NÃO|SIM|3737
SIM|NÃO|NÃO|SIM|3141
NÃO|NÃO|NÃO|NÃO|1924
SIM|NÃO|NÃO|SIM|9860
SIM|NÃO|NÃO|SIM|9110
SIM|NÃO|NÃO|SIM|8146
SIM|NÃO|NÃO|SIM|8071
SIM|NÃO|NÃO|SIM|5023
SIM|NÃO|NÃO|SIM|8111
NÃO|NÃO|NÃO|NÃO|5260
SIM|NÃO|NÃO|SIM|1894
SIM|NÃO|NÃO|SIM|1590
SIM|SIM|NÃO|SIM|8856
SIM|SIM|NÃO|SIM|611
NÃO|NÃO|NÃO|NÃO|3965
SIM|SIM|NÃO|SIM|285
SIM|SIM|NÃO|SIM|1621
SIM|SIM|NÃO|SIM|9458
SIM|SIM|SIM|SIM|7294
SIM|SIM|NÃO|SIM|3618
SIM|NÃO|NÃO|SIM|5203
SIM|NÃO|NÃO|SIM|2214
SIM|NÃO|NÃO|SIM|5433
SIM|NÃO|NÃO|SIM|712
SIM|SIM|SIM|SIM|884
SIM|NÃO|NÃO|SIM|3758
SIM|SIM|NÃO|SIM|8484
NÃO|NÃO|NÃO|NÃO|286
SIM|SIM|SIM|SIM|8695
SIM|NÃO|NÃO|SIM|878
SIM|NÃO|NÃO|SIM|6173
SIM|NÃO|NÃO|SIM|3775
SIM|SIM|NÃO|SIM|9125
SIM|NÃO|NÃO|SIM|2212
SIM|SIM|SIM|SIM|8698
SIM|SIM|SIM|SIM|8728
SIM|SIM|SIM|SIM|1597
SIM|NÃO|NÃO|SIM|8979
SIM|SIM|SIM|SIM|7529
SIM|SIM|NÃO|SIM|2603
SIM|SIM|NÃO|SIM|1435
SIM|SIM|SIM|SIM|2397
SIM|SIM|NÃO|SIM|4111
SIM|SIM|SIM|SIM|1027
SIM|SIM|NÃO|SIM|1990
SIM|SIM|SIM|SIM|6443
SIM|SIM|SIM|SIM|5705
SIM|SIM|NÃO|SIM|3494
SIM|SIM|SIM|SIM|3129
SIM|SIM|NÃO|SIM|7411
SIM|SIM|SIM|SIM|5096
SIM|SIM|NÃO|SIM|2520
SIM|NÃO|NÃO|SIM|4673
SIM|SIM|NÃO|SIM|8066
SIM|SIM|NÃO|SIM|3728
NÃO|NÃO|NÃO|NÃO|8138
SIM|SIM|NÃO|SIM|8197
SIM|SIM|NÃO|SIM|5432
SIM|SIM|SIM|SIM|9256
SIM|SIM|SIM|SIM|2335
SIM|SIM|SIM|SIM|6292
SIM|SIM|NÃO|SIM|1995
SIM|SIM|NÃO|SIM|8191
SIM|NÃO|NÃO|SIM|6533
SIM|SIM|NÃO|SIM|9063
SIM|SIM|SIM|SIM|4622
SIM|SIM|SIM|SIM|2379
SIM|SIM|NÃO|SIM|2873
NÃO|NÃO|NÃO|NÃO|6525
SIM|SIM|NÃO|SIM|1834
SIM|SIM|NÃO|SIM|3215
SIM|NÃO|NÃO|SIM|3621
SIM|SIM|NÃO|SIM|9274
SIM|SIM|SIM|SIM|8309
SIM|SIM|SIM|SIM|1700
SIM|SIM|SIM|SIM|8617
SIM|SIM|NÃO|SIM|8982
SIM|SIM|NÃO|SIM|9117
SIM|SIM|SIM|SIM|6316
SIM|SIM|SIM|SIM|6450
SIM|NÃO|NÃO|SIM|5342
SIM|SIM|SIM|SIM|8229
SIM|NÃO|NÃO|SIM|3102
SIM|SIM|NÃO|SIM|8680
SIM|NÃO|NÃO|SIM|6766
SIM|SIM|SIM|SIM|1432
SIM|NÃO|NÃO|SIM|7759
SIM|NÃO|NÃO|SIM|8208
SIM|SIM|NÃO|SIM|8223
SIM|NÃO|NÃO|SIM|4670
