status_allin|id_erp|grupo_restricao
1|5194|
1|5197|[abase-restric-o-de-vacinas]
1|5201|[abase-restric-o-de-vacinas]
1|5205|[abase-restric-o-de-vacinas]
0|5216|[abase-restric-o-de-vacinas]
1|5219|
1|5225|
1|5233|
0|5235|[abase-restric-o-de-vacinas]
1|5239|
1|5243|
1|5262|
1|5281|[abase-restric-o-de-vacinas]
1|5285|[abase-restric-o-de-vacinas]
0|3002|[abase-restric-o-de-vacinas]
1|5296|[abase-restric-o-de-vacinas]
0|5341|[abase-restric-o-de-vacinas]
1|5344|
1|5358|[abase-restric-o-de-vacinas]
1|5269|
1|5399|[abase-restric-o-de-vacinas]
0|9039|[abase-restric-o-de-vacinas]
1|5542|[abase-restric-o-de-vacinas]
1|8166|
1|5584|
1|5655|[abase-restric-o-de-vacinas]
0|5679|[abase-restric-o-de-vacinas]
1|5719|
1|5748|[abase-restric-o-de-vacinas]
1|5749|
1|7005|
1|5763|
0|5772|[abase-restric-o-de-vacinas]
0|8918|[abase-restric-o-de-vacinas]
0|8958|[abase-restric-o-de-vacinas]
1|5798|
0|5811|[abase-restric-o-de-vacinas]
1|5826|
0|5838|[abase-restric-o-de-vacinas]
1|5841|
0|5852|[abase-restric-o-de-vacinas]
1|6508|[abase-restric-o-de-vacinas]
1|5897|[abase-restric-o-de-vacinas]
0|8563|[abase-restric-o-de-vacinas]
1|5900|
1|5904|
1|5921|[abase-restric-o-de-vacinas]
1|5924|
1|5934|
1|5969|[abase-restric-o-de-vacinas]
0|4398|[abase-restric-o-de-vacinas]
1|5990|
1|5991|[abase-restric-o-de-vacinas]
0|5996|[abase-restric-o-de-vacinas]
1|6014|[abase-restric-o-de-vacinas]
1|6021|[abase-restric-o-de-vacinas]
0|6024|[abase-restric-o-de-vacinas]
1|6026|[abase-restric-o-de-vacinas]
1|6028|[abase-restric-o-de-vacinas]
1|2728|
1|6043|[abase-restric-o-de-vacinas]
1|6046|
1|6053|
1|6062|[abase-restric-o-de-vacinas]
1|9018|[abase-restric-o-de-vacinas]
1|6086|[abase-restric-o-de-vacinas]
1|6128|
1|6148|[abase-restric-o-de-vacinas]
1|6153|
1|6179|[abase-restric-o-de-vacinas]
1|6180|[abase-restric-o-de-vacinas]
1|6184|
0|6191|[abase-restric-o-de-vacinas]
1|6196|
1|6207|[abase-restric-o-de-vacinas]
1|6219|[abase-restric-o-de-vacinas]
0|8936|[abase-restric-o-de-vacinas]
1|6226|
1|6258|
1|6262|[abase-restric-o-de-vacinas]
1|6288|[abase-restric-o-de-vacinas]
1|6289|[abase-restric-o-de-vacinas]
1|6353|[abase-restric-o-de-vacinas]
1|6363|
1|6368|[abase-restric-o-de-vacinas]
1|6369|[abase-restric-o-de-vacinas]
1|2725|[abase-restric-o-de-vacinas]
1|6412|
1|6464|
1|6471|[abase-restric-o-de-vacinas]
0|6486|[abase-restric-o-de-vacinas]
1|6493|[abase-restric-o-de-vacinas]
1|7740|[abase-restric-o-de-vacinas]
1|2317|
1|6501|[abase-restric-o-de-vacinas]
1|6502|
1|6511|[abase-restric-o-de-vacinas]
1|6516|[abase-restric-o-de-vacinas]
0|6527|[abase-restric-o-de-vacinas]
1|6539|
1|7957|[abase-restric-o-de-vacinas]
1|6548|[abase-restric-o-de-vacinas]
1|6549|[abase-restric-o-de-vacinas]
1|6553|
1|6572|[abase-restric-o-de-vacinas]
1|6573|[abase-restric-o-de-vacinas]
0|8900|[abase-restric-o-de-vacinas]
1|6603|[abase-restric-o-de-vacinas]
1|6612|[abase-restric-o-de-vacinas]
1|6614|[abase-restric-o-de-vacinas]
1|6625|[abase-restric-o-de-vacinas]
0|6628|[abase-restric-o-de-vacinas]
1|6636|[abase-restric-o-de-vacinas]
1|6648|
1|6660|
1|6663|[abase-restric-o-de-vacinas]
0|6667|[abase-restric-o-de-vacinas]
1|6678|[abase-restric-o-de-vacinas]
1|6680|
1|6684|
1|6685|
0|8908|[abase-restric-o-de-vacinas]
1|9140|
1|6719|[abase-restric-o-de-vacinas]
1|6730|[abase-restric-o-de-vacinas]
1|6734|
1|6735|
0|6743|[abase-restric-o-de-vacinas]
1|1280|
1|7021|
1|6786|[abase-restric-o-de-vacinas]
1|6797|[abase-restric-o-de-vacinas]
1|6803|[abase-restric-o-de-vacinas]
1|6808|[abase-restric-o-de-vacinas]
1|6811|[abase-restric-o-de-vacinas]
0|8744|[abase-restric-o-de-vacinas]
1|6849|
1|6851|
1|8842|
1|6856|[abase-restric-o-de-vacinas]
1|6866|[abase-restric-o-de-vacinas]
1|6867|[abase-restric-o-de-vacinas]
1|6876|[abase-restric-o-de-vacinas]
1|6880|
1|6900|[abase-restric-o-de-vacinas]
0|7176|[abase-restric-o-de-vacinas]
1|6918|
1|6925|[abase-restric-o-de-vacinas]
1|6927|[abase-restric-o-de-vacinas]
1|7475|
1|6948|[abase-restric-o-de-vacinas]
1|6959|[abase-restric-o-de-vacinas]
1|6960|[abase-restric-o-de-vacinas]
1|6965|[abase-restric-o-de-vacinas]
1|6966|
1|6969|
1|6974|
1|287|[abase-restric-o-de-vacinas]
1|6976|[abase-restric-o-de-vacinas]
1|6979|[abase-restric-o-de-vacinas]
1|6989|
0|8639|[abase-restric-o-de-vacinas]
1|6991|
0||
0|8982|[abase-restric-o-de-vacinas]
1|6993|
1|5073|
1|7003|
1|7004|[abase-restric-o-de-vacinas]
1|7007|
1|7019|
0|8635|[abase-restric-o-de-vacinas]
1|8636|[abase-restric-o-de-vacinas]
1|7030|
1|7031|
1|7036|
1|7037|
1|7044|
0|8899|[abase-restric-o-de-vacinas]
0|8845|[abase-restric-o-de-vacinas]
1|7050|[abase-restric-o-de-vacinas]
1|7052|
0|8647|[abase-restric-o-de-vacinas]
1|5187|
1|7057|[abase-restric-o-de-vacinas]
1|7062|[abase-restric-o-de-vacinas]
1|7070|[abase-restric-o-de-vacinas]
0|8858|[abase-restric-o-de-vacinas]
1|7076|
1|7081|
1|7082|[abase-restric-o-de-vacinas]
1|7084|
0|8511|[abase-restric-o-de-vacinas]
1|7092|[abase-restric-o-de-vacinas]
1|7101|
1|7113|
1|7114|[abase-restric-o-de-vacinas]
0|8202|[abase-restric-o-de-vacinas]
1|7136|
1|7140|
0|8075|[abase-restric-o-de-vacinas]
1|7142|
0|9132|[abase-restric-o-de-vacinas]
1|7144|[abase-restric-o-de-vacinas]
1|7148|[abase-restric-o-de-vacinas]
1|7152|
1|1597|
0|8548|[abase-restric-o-de-vacinas]
1|7697|[abase-restric-o-de-vacinas]
0|7171|[abase-restric-o-de-vacinas]
1|8513|[abase-restric-o-de-vacinas]
0|8362|[abase-restric-o-de-vacinas]
0|8244|[abase-restric-o-de-vacinas]
0|8123|[abase-restric-o-de-vacinas]
1|7181|
0|8204|[abase-restric-o-de-vacinas]
1|7183|
1|7193|
0|7198|[abase-restric-o-de-vacinas]
0|8168|[abase-restric-o-de-vacinas]
1|8132|[abase-restric-o-de-vacinas]
1|7905|[abase-restric-o-de-vacinas]
0|7212|[abase-restric-o-de-vacinas]
1|7218|
1|7219|
0|7220|[abase-restric-o-de-vacinas]
1|7225|[abase-restric-o-de-vacinas]
1|7227|[abase-restric-o-de-vacinas]
1|7230|[abase-restric-o-de-vacinas]
0|8041|[abase-restric-o-de-vacinas]
1|7235|
0|7238|[abase-restric-o-de-vacinas]
1|7245|[abase-restric-o-de-vacinas]
1|7249|
1|7250|
1|7254|[abase-restric-o-de-vacinas]
1|7259|[abase-restric-o-de-vacinas]
1|7260|
1|9412|
1|7269|
1|7270|
1|7271|
1|7272|
1|7276|
1|3872|[abase-restric-o-de-vacinas]
1|3940|
1|7282|[abase-restric-o-de-vacinas]
1|7290|[abase-restric-o-de-vacinas]
1|7291|[abase-restric-o-de-vacinas]
1|7298|
1|7317|[abase-restric-o-de-vacinas]
0||
1|7326|[abase-restric-o-de-vacinas]
1|7335|
0|8017|[abase-restric-o-de-vacinas]
1|7350|
1|7362|
1|7365|
0|6707|[abase-restric-o-de-vacinas]
0|6022|[abase-restric-o-de-vacinas]
0|7376|[abase-restric-o-de-vacinas]
1|7382|
1|1434|[abase-restric-o-de-vacinas]
1|7385|
1|7390|[abase-restric-o-de-vacinas]
0|8063|[abase-restric-o-de-vacinas]
0|7406|[abase-restric-o-de-vacinas]
1|7419|[abase-restric-o-de-vacinas]
1|8019|[abase-restric-o-de-vacinas]
1|7433|[abase-restric-o-de-vacinas]
0|5596|[abase-restric-o-de-vacinas]
1|7989|
0|7986|[abase-restric-o-de-vacinas]
0|7700|[abase-restric-o-de-vacinas]
1|7476|[abase-restric-o-de-vacinas]
1|7509|[abase-restric-o-de-vacinas]
1|7520|[abase-restric-o-de-vacinas]
1|7521|
1|7525|[abase-restric-o-de-vacinas]
1|8065|[abase-restric-o-de-vacinas]
0|7532|[abase-restric-o-de-vacinas]
1|7534|[abase-restric-o-de-vacinas]
1|7535|
1|7548|
1|7552|[abase-restric-o-de-vacinas]
1|7554|[abase-restric-o-de-vacinas]
1|7560|
1|7951|
0|7969|[abase-restric-o-de-vacinas]
1|5929|
0|6318|[abase-restric-o-de-vacinas]
1|7598|
1|7903|[abase-restric-o-de-vacinas]
1|9078|[abase-restric-o-de-vacinas]
1|7631|
1|7638|
1|7642|
0|7663|[abase-restric-o-de-vacinas]
1|7665|
1|7671|[abase-restric-o-de-vacinas]
1|7681|[abase-restric-o-de-vacinas]
0|7275|[abase-restric-o-de-vacinas]
0|7278|[abase-restric-o-de-vacinas]
1|7698|[abase-restric-o-de-vacinas]
0|7760|[abase-restric-o-de-vacinas]
0||
1|7734|
0|7855|[abase-restric-o-de-vacinas]
1|7775|[abase-restric-o-de-vacinas]
1|7780|[abase-restric-o-de-vacinas]
1|7786|
1|7793|[abase-restric-o-de-vacinas]
1|7693|[abase-restric-o-de-vacinas]
1|7804|
1|7811|[abase-restric-o-de-vacinas]
1|7816|
1|7825|[abase-restric-o-de-vacinas]
1|1751|
1|7846|[abase-restric-o-de-vacinas]
1|7849|[abase-restric-o-de-vacinas]
1|7867|[abase-restric-o-de-vacinas]
0|8112|[abase-restric-o-de-vacinas]
1|7916|
1|7921|[abase-restric-o-de-vacinas]
1|7932|
1|7948|[abase-restric-o-de-vacinas]
1|7961|
1|7963|[abase-restric-o-de-vacinas]
1|7964|
1|7968|[abase-restric-o-de-vacinas]
0|7978|[abase-restric-o-de-vacinas]
1|7982|[abase-restric-o-de-vacinas]
1|7993|
0|7994|[abase-restric-o-de-vacinas]
1|7995|[abase-restric-o-de-vacinas]
1|2551|
1|7999|[abase-restric-o-de-vacinas]
1|8001|[abase-restric-o-de-vacinas]
1|8008|
0|7725|[abase-restric-o-de-vacinas]
1|8010|[abase-restric-o-de-vacinas]
0|7124|[abase-restric-o-de-vacinas]
1|8059|[abase-restric-o-de-vacinas]
1|8064|
0|7977|[abase-restric-o-de-vacinas]
1|8102|[abase-restric-o-de-vacinas]
1|8127|[abase-restric-o-de-vacinas]
1|8142|
0|8159|[abase-restric-o-de-vacinas]
0|8886|[abase-restric-o-de-vacinas]
1|8180|
1|8186|
1|8187|[abase-restric-o-de-vacinas]
1|8190|[abase-restric-o-de-vacinas]
0|7724|[abase-restric-o-de-vacinas]
1|8206|
0|5427|[abase-restric-o-de-vacinas]
1|8209|
1|8216|[abase-restric-o-de-vacinas]
1|8214|
1|8246|[abase-restric-o-de-vacinas]
1|8249|
1|8259|
0|8269|[abase-restric-o-de-vacinas]
1|8279|
1|8290|
1|8292|[abase-restric-o-de-vacinas]
1|8310|[abase-restric-o-de-vacinas]
1|8315|
1|8326|
1|8359|
1|8537|
1|8365|[abase-restric-o-de-vacinas]
1|8395|[abase-restric-o-de-vacinas]
0|7432|[abase-restric-o-de-vacinas]
1|8406|
1|8418|[abase-restric-o-de-vacinas]
1|8419|[abase-restric-o-de-vacinas]
1|8422|[abase-restric-o-de-vacinas]
1|8423|[abase-restric-o-de-vacinas]
1|8443|
1|8478|
1|8479|
0|7599|[abase-restric-o-de-vacinas]
1|8492|[abase-restric-o-de-vacinas]
1|8497|[abase-restric-o-de-vacinas]
1|8498|
1|289|
1|8515|[abase-restric-o-de-vacinas]
1|8519|
1|8526|
0|8527|[abase-restric-o-de-vacinas]
1|8536|[abase-restric-o-de-vacinas]
1|8542|[abase-restric-o-de-vacinas]
1|7549|
1|8553|[abase-restric-o-de-vacinas]
1|8568|[abase-restric-o-de-vacinas]
1|8572|[abase-restric-o-de-vacinas]
1|8583|[abase-restric-o-de-vacinas]
1|8586|[abase-restric-o-de-vacinas]
1|8593|[abase-restric-o-de-vacinas]
1|8629|[abase-restric-o-de-vacinas]
1|8645|
1|8652|[abase-restric-o-de-vacinas]
1|8656|
1|8662|[abase-restric-o-de-vacinas]
1|8675|
0|8676|[abase-restric-o-de-vacinas]
0|8683|[abase-restric-o-de-vacinas]
1|7814|
1|8686|[abase-restric-o-de-vacinas]
1|8697|[abase-restric-o-de-vacinas]
0|8678|[abase-restric-o-de-vacinas]
1|8707|[abase-restric-o-de-vacinas]
1|8713|[abase-restric-o-de-vacinas]
1|8717|[abase-restric-o-de-vacinas]
1|8718|[abase-restric-o-de-vacinas]
1|6296|[abase-restric-o-de-vacinas]
0|8737|[abase-restric-o-de-vacinas]
1|8741|
1|8758|[abase-restric-o-de-vacinas]
1|8768|
0|8773|[abase-restric-o-de-vacinas]
1|3791|[abase-restric-o-de-vacinas]
0|8118|[abase-restric-o-de-vacinas]
1|7132|
1|8784|[abase-restric-o-de-vacinas]
1|8785|
1|2088|
1|8798|
0|8800|[abase-restric-o-de-vacinas]
0|8801|[abase-restric-o-de-vacinas]
1|8803|[abase-restric-o-de-vacinas]
1|8804|
1|8807|[abase-restric-o-de-vacinas]
1|8814|
1|8819|[abase-restric-o-de-vacinas]
1|8820|[abase-restric-o-de-vacinas]
1|8827|[abase-restric-o-de-vacinas]
1|8834|[abase-restric-o-de-vacinas]
1|8840|[abase-restric-o-de-vacinas]
1|1946|
1|8881|[abase-restric-o-de-vacinas]
0|7121|[abase-restric-o-de-vacinas]
1|5834|[abase-restric-o-de-vacinas]
1|8952|[abase-restric-o-de-vacinas]
0|8954|[abase-restric-o-de-vacinas]
1|8957|[abase-restric-o-de-vacinas]
1|8963|[abase-restric-o-de-vacinas]
1|9005|
1|9006|[abase-restric-o-de-vacinas]
1|9007|
1|7556|[abase-restric-o-de-vacinas]
1|9033|[abase-restric-o-de-vacinas]
1|9041|[abase-restric-o-de-vacinas]
1|3640|[abase-restric-o-de-vacinas]
1|9322|[abase-restric-o-de-vacinas]
1|9076|[abase-restric-o-de-vacinas]
1|9079|[abase-restric-o-de-vacinas]
1|9085|
1|9103|
1|9111|
1|9116|[abase-restric-o-de-vacinas]
1|9118|[abase-restric-o-de-vacinas]
1|775|[abase-restric-o-de-vacinas]
1|9123|[abase-restric-o-de-vacinas]
1|9131|[abase-restric-o-de-vacinas]
1|9133|
1|9139|[abase-restric-o-de-vacinas]
1|9147|[abase-restric-o-de-vacinas]
1|9148|[abase-restric-o-de-vacinas]
1|9150|[abase-restric-o-de-vacinas]
1|9152|[abase-restric-o-de-vacinas]
1|9157|[abase-restric-o-de-vacinas]
1|9169|
1|9185|
1|9192|[abase-restric-o-de-vacinas]
1|9196|[abase-restric-o-de-vacinas]
1|9199|
1|9201|
1|8402|[abase-restric-o-de-vacinas]
1|7464|
0|7746|[abase-restric-o-de-vacinas]
0|7470|[abase-restric-o-de-vacinas]
0|7387|[abase-restric-o-de-vacinas]
1|9212|
1|9213|
1|9214|
1|9217|[abase-restric-o-de-vacinas]
1|9218|[abase-restric-o-de-vacinas]
1|9219|[abase-restric-o-de-vacinas]
1|9230|
0|9234|[abase-restric-o-de-vacinas]
1|7331|
1|9241|
1|9242|
1|9243|
0|9254|[abase-restric-o-de-vacinas]
1|9262|[abase-restric-o-de-vacinas]
1|9263|[abase-restric-o-de-vacinas]
1|9264|
1|9266|
0|7138|[abase-restric-o-de-vacinas]
1|9274|[abase-restric-o-de-vacinas]
1|9275|[abase-restric-o-de-vacinas]
0|9283|[abase-restric-o-de-vacinas]
1|7195|
1|9300|[abase-restric-o-de-vacinas]
1|9301|[abase-restric-o-de-vacinas]
1|9306|
0|7754|[abase-restric-o-de-vacinas]
1|7185|
1|9313|[abase-restric-o-de-vacinas]
1|9324|[abase-restric-o-de-vacinas]
1|9335|[abase-restric-o-de-vacinas]
1|9338|[abase-restric-o-de-vacinas]
1|9368|[abase-restric-o-de-vacinas]
1|9376|
1|9388|[abase-restric-o-de-vacinas]
0|9389|[abase-restric-o-de-vacinas]
0|9394|[abase-restric-o-de-vacinas]
1|7854|[abase-restric-o-de-vacinas]
1|9400|[abase-restric-o-de-vacinas]
1|9411|
1|9413|
1|9414|
1|9415|[abase-restric-o-de-vacinas]
1|9416|[abase-restric-o-de-vacinas]
1|9430|
1|9432|[abase-restric-o-de-vacinas]
1|9435|[abase-restric-o-de-vacinas]
1|9446|[abase-restric-o-de-vacinas]
1|9449|[abase-restric-o-de-vacinas]
1|9452|
1|9457|
0|7808|[abase-restric-o-de-vacinas]
1|9468|[abase-restric-o-de-vacinas]
1|9476|[abase-restric-o-de-vacinas]
0|9489|[abase-restric-o-de-vacinas]
1|9496|[abase-restric-o-de-vacinas]
1|9657|
1|9662|[abase-restric-o-de-vacinas]
1|9729|
1|9746|
1|9883|
0|9887|[abase-restric-o-de-vacinas]
1|9890|[abase-restric-o-de-vacinas]
1|9900|[abase-restric-o-de-vacinas]
1|9906|
1|9935|[abase-restric-o-de-vacinas]
1|1936|
1|9975|[abase-restric-o-de-vacinas]
0|9988|[abase-restric-o-de-vacinas]
1|7146|
1|10024|[abase-restric-o-de-vacinas]
1|10040|[abase-restric-o-de-vacinas]
1|17|[abase-restric-o-de-vacinas]
1|22|[abase-restric-o-de-vacinas]
1|32|[abase-restric-o-de-vacinas]
1|36|[abase-restric-o-de-vacinas]
0|6997|[abase-restric-o-de-vacinas]
1|120|[abase-restric-o-de-vacinas]
0|129|[abase-restric-o-de-vacinas]
1|135|[abase-restric-o-de-vacinas]
0|136|[abase-restric-o-de-vacinas]
0|137|[abase-restric-o-de-vacinas]
0|7112|[abase-restric-o-de-vacinas]
1|139|[abase-restric-o-de-vacinas]
1|141|[abase-restric-o-de-vacinas]
1|150|[abase-restric-o-de-vacinas]
0|7129|[abase-restric-o-de-vacinas]
1|157|
1|167|[abase-restric-o-de-vacinas]
0|6995|[abase-restric-o-de-vacinas]
1|171|[abase-restric-o-de-vacinas]
0|176|[abase-restric-o-de-vacinas]
1|179|
0|8046|[abase-restric-o-de-vacinas]
1|183|[abase-restric-o-de-vacinas]
1|184|[abase-restric-o-de-vacinas]
1|208|[abase-restric-o-de-vacinas]
1|209|[abase-restric-o-de-vacinas]
1|236|
1|251|
1|262|[abase-restric-o-de-vacinas]
0|282|[abase-restric-o-de-vacinas]
0|288|[abase-restric-o-de-vacinas]
1|290|[abase-restric-o-de-vacinas]
1|7074|[abase-restric-o-de-vacinas]
1|6999|[abase-restric-o-de-vacinas]
1|307|[abase-restric-o-de-vacinas]
1|316|
1|318|
1|321|
1|9699|[abase-restric-o-de-vacinas]
1|7015|[abase-restric-o-de-vacinas]
0|6998|[abase-restric-o-de-vacinas]
1|331|[abase-restric-o-de-vacinas]
0|6951|[abase-restric-o-de-vacinas]
1|338|[abase-restric-o-de-vacinas]
1|340|[abase-restric-o-de-vacinas]
0|6693|[abase-restric-o-de-vacinas]
0|342|[abase-restric-o-de-vacinas]
1|350|[abase-restric-o-de-vacinas]
1|354|
1|355|[abase-restric-o-de-vacinas]
1|366|
1|373|
1|379|[abase-restric-o-de-vacinas]
0|387|[abase-restric-o-de-vacinas]
1|6507|[abase-restric-o-de-vacinas]
1|400|
1|6848|
1|413|[abase-restric-o-de-vacinas]
1|435|[abase-restric-o-de-vacinas]
1|4568|[abase-restric-o-de-vacinas]
1|448|[abase-restric-o-de-vacinas]
1|449|[abase-restric-o-de-vacinas]
1|453|[abase-restric-o-de-vacinas]
0|456|[abase-restric-o-de-vacinas]
1|457|
1|458|[abase-restric-o-de-vacinas]
1|459|
0|473|[abase-restric-o-de-vacinas]
0|482|[abase-restric-o-de-vacinas]
1|491|[abase-restric-o-de-vacinas]
1|492|[abase-restric-o-de-vacinas]
1|496|[abase-restric-o-de-vacinas]
0|497|[abase-restric-o-de-vacinas]
0|506|[abase-restric-o-de-vacinas]
0|3213|[abase-restric-o-de-vacinas]
1|512|
1|514|
1|519|[abase-restric-o-de-vacinas]
1|520|[abase-restric-o-de-vacinas]
1|6793|[abase-restric-o-de-vacinas]
1|548|[abase-restric-o-de-vacinas]
1|550|[abase-restric-o-de-vacinas]
0|559|[abase-restric-o-de-vacinas]
0|572|[abase-restric-o-de-vacinas]
1|6088|
1|574|[abase-restric-o-de-vacinas]
1|575|[abase-restric-o-de-vacinas]
1|578|[abase-restric-o-de-vacinas]
0|7686|[abase-restric-o-de-vacinas]
0|582|[abase-restric-o-de-vacinas]
0|9019|[abase-restric-o-de-vacinas]
1|586|[abase-restric-o-de-vacinas]
0|592|[abase-restric-o-de-vacinas]
0|593|[abase-restric-o-de-vacinas]
0|6883|[abase-restric-o-de-vacinas]
1|6865|[abase-restric-o-de-vacinas]
0|610|[abase-restric-o-de-vacinas]
0|615|[abase-restric-o-de-vacinas]
1|616|[abase-restric-o-de-vacinas]
1|625|[abase-restric-o-de-vacinas]
1|627|[abase-restric-o-de-vacinas]
1|5758|
1|635|
1|4213|[abase-restric-o-de-vacinas]
0|6611|[abase-restric-o-de-vacinas]
0|5913|[abase-restric-o-de-vacinas]
0|687|[abase-restric-o-de-vacinas]
0|4866|[abase-restric-o-de-vacinas]
1|6713|
1|697|[abase-restric-o-de-vacinas]
1|700|
0|701|[abase-restric-o-de-vacinas]
1|708|[abase-restric-o-de-vacinas]
1|719|[abase-restric-o-de-vacinas]
0|6744|[abase-restric-o-de-vacinas]
1|741|[abase-restric-o-de-vacinas]
1|749|[abase-restric-o-de-vacinas]
0|752|[abase-restric-o-de-vacinas]
1|759|[abase-restric-o-de-vacinas]
1|4196|[abase-restric-o-de-vacinas]
1|773|
0|779|[abase-restric-o-de-vacinas]
0|791|[abase-restric-o-de-vacinas]
1|808|[abase-restric-o-de-vacinas]
1|813|[abase-restric-o-de-vacinas]
1|815|[abase-restric-o-de-vacinas]
1|816|[abase-restric-o-de-vacinas]
1|818|[abase-restric-o-de-vacinas]
1|819|[abase-restric-o-de-vacinas]
0|792|[abase-restric-o-de-vacinas]
1|828|[abase-restric-o-de-vacinas]
1|834|[abase-restric-o-de-vacinas]
1|838|
0|6739|[abase-restric-o-de-vacinas]
0|6647|[abase-restric-o-de-vacinas]
0|6670|[abase-restric-o-de-vacinas]
1|862|[abase-restric-o-de-vacinas]
0|6683|[abase-restric-o-de-vacinas]
1|872|
1|876|[abase-restric-o-de-vacinas]
1|880|[abase-restric-o-de-vacinas]
1|882|[abase-restric-o-de-vacinas]
1|883|[abase-restric-o-de-vacinas]
0|890|[abase-restric-o-de-vacinas]
1|893|
1|913|[abase-restric-o-de-vacinas]
0|918|[abase-restric-o-de-vacinas]
1|920|[abase-restric-o-de-vacinas]
1|3411|[abase-restric-o-de-vacinas]
1|925|[abase-restric-o-de-vacinas]
1|929|[abase-restric-o-de-vacinas]
1|933|[abase-restric-o-de-vacinas]
0|935|[abase-restric-o-de-vacinas]
1|939|[abase-restric-o-de-vacinas]
1|943|[abase-restric-o-de-vacinas]
1|3189|
0|286|[abase-restric-o-de-vacinas]
1|956|[abase-restric-o-de-vacinas]
1|957|[abase-restric-o-de-vacinas]
1|968|[abase-restric-o-de-vacinas]
0|6584|[abase-restric-o-de-vacinas]
0|6585|[abase-restric-o-de-vacinas]
1|1017|[abase-restric-o-de-vacinas]
0|1018|[abase-restric-o-de-vacinas]
1|1026|[abase-restric-o-de-vacinas]
1|1028|[abase-restric-o-de-vacinas]
1|1035|[abase-restric-o-de-vacinas]
1|1040|[abase-restric-o-de-vacinas]
1|1041|[abase-restric-o-de-vacinas]
1|1042|
1|1049|
0|6941|[abase-restric-o-de-vacinas]
1|1091|[abase-restric-o-de-vacinas]
0|1101|[abase-restric-o-de-vacinas]
1|1111|[abase-restric-o-de-vacinas]
1|1112|
1|1124|[abase-restric-o-de-vacinas]
1|1126|
1|1127|
1|1134|[abase-restric-o-de-vacinas]
1|1136|[abase-restric-o-de-vacinas]
1|1143|
1|1145|[abase-restric-o-de-vacinas]
1|6601|[abase-restric-o-de-vacinas]
1|1176|[abase-restric-o-de-vacinas]
1|1177|[abase-restric-o-de-vacinas]
1|1184|[abase-restric-o-de-vacinas]
1|6914|[abase-restric-o-de-vacinas]
1|8006|[abase-restric-o-de-vacinas]
1|1203|[abase-restric-o-de-vacinas]
1|1207|[abase-restric-o-de-vacinas]
0|7591|[abase-restric-o-de-vacinas]
1|1212|[abase-restric-o-de-vacinas]
1|1218|
1|1230|[abase-restric-o-de-vacinas]
1|1247|[abase-restric-o-de-vacinas]
1|1272|[abase-restric-o-de-vacinas]
1|1274|[abase-restric-o-de-vacinas]
0|1277|[abase-restric-o-de-vacinas]
1|1279|[abase-restric-o-de-vacinas]
0|1282|[abase-restric-o-de-vacinas]
1|1287|[abase-restric-o-de-vacinas]
1|1297|[abase-restric-o-de-vacinas]
1|1299|[abase-restric-o-de-vacinas]
1|1301|[abase-restric-o-de-vacinas]
1|6162|[abase-restric-o-de-vacinas]
0|1308|[abase-restric-o-de-vacinas]
1|1309|
0|1313|[abase-restric-o-de-vacinas]
1|1315|[abase-restric-o-de-vacinas]
1|1323|[abase-restric-o-de-vacinas]
1|1331|[abase-restric-o-de-vacinas]
1|1333|[abase-restric-o-de-vacinas]
0|1341|[abase-restric-o-de-vacinas]
1|1343|[abase-restric-o-de-vacinas]
0|1344|[abase-restric-o-de-vacinas]
1|1345|[abase-restric-o-de-vacinas]
1|1347|[abase-restric-o-de-vacinas]
0|1349|[abase-restric-o-de-vacinas]
0|1357|[abase-restric-o-de-vacinas]
1|1359|[abase-restric-o-de-vacinas]
1|1370|
1|1379|[abase-restric-o-de-vacinas]
0|1382|[abase-restric-o-de-vacinas]
1|1383|[abase-restric-o-de-vacinas]
1|1400|[abase-restric-o-de-vacinas]
1|1401|[abase-restric-o-de-vacinas]
0|4200|[abase-restric-o-de-vacinas]
1|1417|[abase-restric-o-de-vacinas]
1|1418|
1|1420|[abase-restric-o-de-vacinas]
0|6543|[abase-restric-o-de-vacinas]
1|1439|[abase-restric-o-de-vacinas]
0|1443|[abase-restric-o-de-vacinas]
1|4246|
0|7426|[abase-restric-o-de-vacinas]
1|1462|[abase-restric-o-de-vacinas]
1|1463|[abase-restric-o-de-vacinas]
1|1469|[abase-restric-o-de-vacinas]
0|1470|[abase-restric-o-de-vacinas]
1|2954|
1|1482|
1|1483|[abase-restric-o-de-vacinas]
0|6557|[abase-restric-o-de-vacinas]
0|1496|[abase-restric-o-de-vacinas]
1|1502|[abase-restric-o-de-vacinas]
1|1504|
0|1508|[abase-restric-o-de-vacinas]
0|1511|[abase-restric-o-de-vacinas]
1|1513|[abase-restric-o-de-vacinas]
1|1514|[abase-restric-o-de-vacinas]
0|6518|[abase-restric-o-de-vacinas]
0|6403|[abase-restric-o-de-vacinas]
1|3172|[abase-restric-o-de-vacinas]
1|1555|[abase-restric-o-de-vacinas]
1|1556|
0|1557|[abase-restric-o-de-vacinas]
1|1558|
1|1565|[abase-restric-o-de-vacinas]
1|1569|[abase-restric-o-de-vacinas]
1|1570|[abase-restric-o-de-vacinas]
1|1572|[abase-restric-o-de-vacinas]
1|1573|[abase-restric-o-de-vacinas]
1|1574|[abase-restric-o-de-vacinas]
1|1579|[abase-restric-o-de-vacinas]
0|5812|[abase-restric-o-de-vacinas]
1|5823|
